transcript_id,SRR1048058,SRR1048059,SRR1048060,SRR1048061,SRR1048062,SRR1048063
ENSDART00000040761,8,638,1723,491,59,122
MSTRG.40271.2,0,0,187,0,0,16
MSTRG.40271.3,0,79,269,176,112,336
MSTRG.44321.1,0,0,10,0,0,0
MSTRG.24213.1,0,0,0,0,14,0
ENSDART00000040769,0,40,20,0,0,24
ENSDART00000018238,32,387,553,237,155,153
MSTRG.27986.4,0,0,280,0,0,0
ENSDART00000172018,12,26,77,77,75,78
ENSDART00000172019,0,31,32,46,50,34
ENSDART00000005086,486,5319,7787,3855,5098,7452
MSTRG.27986.3,0,0,0,0,265,0
MSTRG.8114.1,0,0,22,0,0,0
ENSDART00000172013,0,3,11,5,0,23
ENSDART00000172010,0,0,0,0,0,1
ENSDART00000172016,0,0,0,55,0,15
ENSDART00000172017,0,0,0,0,0,2
ENSDART00000172014,0,0,721,21,0,0
ENSDART00000172015,18,138,283,205,268,335
ENSDART00000077478,0,0,321,1,3,53
ENSDART00000165941,1,4,6,1,2,9
ENSDART00000165942,45,286,285,359,192,404
ENSDART00000165943,0,128,174,262,188,299
ENSDART00000165944,0,0,0,0,0,0
ENSDART00000165945,0,0,4,24,5,6
MSTRG.27807.2,0,0,0,166,0,0
ENSDART00000165947,13,2,2,2,2,2
ENSDART00000165948,0,0,0,0,0,0
ENSDART00000165949,0,31,45,80,91,261
ENSDART00000077476,0,1,484,1,0,3
MSTRG.20752.1,6,3,0,27,0,7
ENSDART00000132289,0,0,0,0,0,0
ENSDART00000173949,0,0,0,0,0,0
ENSDART00000161844,0,16,2,6,10,56
ENSDART00000173947,0,5,0,0,9,1
ENSDART00000173946,0,0,0,0,0,0
ENSDART00000173945,0,0,0,0,0,4
ENSDART00000173944,0,0,0,0,0,0
ENSDART00000173943,0,0,0,0,0,0
ENSDART00000133992,56,22,20,25,18,20
MSTRG.2222.1,0,0,24,0,0,0
ENSDART00000173940,0,0,0,0,0,0
ENSDART00000045273,0,0,0,9,1,2
ENSDART00000133993,7,71,154,340,175,399
ENSDART00000047680,0,0,0,0,0,0
ENSDART00000130521,0,14,55,76,123,92
ENSDART00000130522,1,3,2,3,13,13
ENSDART00000161840,0,0,3,8,6,0
ENSDART00000133996,0,0,19,18,0,51
ENSDART00000076700,0,0,0,0,0,0
MSTRG.30776.1,0,0,0,37,4,0
ENSDART00000133997,7,253,309,282,338,366
ENSDART00000162511,0,265,311,0,302,492
MSTRG.14361.1,66,736,1479,1252,810,1359
ENSDART00000109599,0,206,6,10,1,5
ENSDART00000109597,0,2,256,10,5,20
ENSDART00000109596,0,12,27,16,4,21
ENSDART00000109593,0,49,6,0,11,2
ENSDART00000177479,0,0,0,0,0,0
ENSDART00000028856,0,0,155,0,0,0
MSTRG.22130.1,16,55,77,71,43,77
ENSDART00000028854,8,139,140,206,82,201
ENSDART00000028855,0,0,0,0,0,0
ENSDART00000130870,0,0,0,0,0,0
ENSDART00000177474,0,0,0,0,0,0
ENSDART00000117079,0,0,0,0,0,0
MSTRG.42240.2,0,0,62,0,0,2
ENSDART00000117075,0,0,0,0,0,0
ENSDART00000177473,0,0,0,0,0,0
MSTRG.12255.1,11,20,58,31,77,70
ENSDART00000117076,0,0,0,0,0,0
ENSDART00000130877,12,215,312,433,512,506
MSTRG.15592.1,0,33,46,44,32,32
ENSDART00000162514,0,0,0,0,0,0
MSTRG.35446.1,0,0,28,0,0,3
MSTRG.39.1,0,15,0,2,0,14
MSTRG.4770.1,0,0,0,0,13,34
MSTRG.6587.1,0,35,0,32,0,49
MSTRG.34247.1,0,4,0,0,12,4
MSTRG.25034.1,0,0,39,18,22,31
ENSDART00000144361,0,0,0,0,0,0
ENSDART00000059796,0,447,612,584,525,655
ENSDART00000132966,0,0,0,0,0,0
ENSDART00000139178,40,244,549,364,287,478
ENSDART00000132965,0,0,0,0,3,0
ENSDART00000132963,0,0,0,0,0,0
ENSDART00000132960,2,3,6,74,16,18
ENSDART00000139179,18,45,84,60,62,88
ENSDART00000132968,4,7,1,1,6,5
ENSDART00000132969,18,233,226,417,390,461
ENSDART00000176665,0,53,46,15,77,83
ENSDART00000176664,0,3,4,0,15,4
ENSDART00000176667,0,4,0,0,0,3
ENSDART00000176666,0,0,0,0,0,0
ENSDART00000176661,0,0,3,0,14,14
ENSDART00000176660,0,0,11,11,0,0
ENSDART00000176663,14,53,30,106,43,68
ENSDART00000176662,0,0,0,0,0,0
ENSDART00000176669,0,0,0,0,0,0
ENSDART00000176668,0,0,0,0,0,0
MSTRG.36456.1,0,0,2,0,16,12
ENSDART00000170629,0,0,0,0,3,0
ENSDART00000170628,0,0,0,0,0,0
ENSDART00000170627,0,1,1,0,0,1
ENSDART00000170626,139,967,682,1676,906,150
ENSDART00000170625,95,364,620,616,532,556
ENSDART00000170624,0,0,0,2,0,0
ENSDART00000170623,8,417,611,331,696,740
ENSDART00000170622,0,0,0,0,0,0
ENSDART00000170621,16,28,213,110,156,144
ENSDART00000170620,0,33,59,33,8,8
ENSDART00000139170,5,30,6,8,19,37
MSTRG.45390.1,0,0,0,37,0,0
ENSDART00000163279,0,2,3,0,0,6
MSTRG.43625.1,0,0,0,14,0,0
MSTRG.2512.1,0,11,24,9,11,24
ENSDART00000137521,40,1,1,4,1,1
ENSDART00000114520,0,0,0,0,0,11
ENSDART00000128658,0,0,1,2,1,1
ENSDART00000114524,44,668,276,560,758,1073
ENSDART00000139174,15,135,166,168,175,231
ENSDART00000114528,0,23,99,177,126,129
ENSDART00000114529,0,0,0,0,4,0
ENSDART00000045504,7,132,127,203,165,0
MSTRG.10014.1,0,0,3,4,14,3
MSTRG.33312.1,0,0,2,27,1,1
MSTRG.31516.6,0,0,3,0,65,0
MSTRG.40337.1,0,0,0,12,0,0
ENSDART00000169481,0,52,147,116,134,134
ENSDART00000173275,0,0,3,7,3,4
MSTRG.35902.4,0,0,0,0,0,36
MSTRG.12321.1,0,0,0,29,0,2
ENSDART00000148686,0,2,11,15,5,5
ENSDART00000148687,0,0,33,0,0,3
ENSDART00000148684,0,0,0,0,0,0
ENSDART00000177539,0,0,0,0,0,0
ENSDART00000148683,0,12,0,0,0,0
ENSDART00000148680,0,0,0,0,0,0
ENSDART00000148681,0,0,0,0,0,5
ENSDART00000177532,0,0,0,0,0,0
ENSDART00000177533,0,0,0,0,0,4
ENSDART00000177530,0,0,0,0,0,0
ENSDART00000173276,0,0,3,0,0,0
ENSDART00000177536,0,37,38,44,0,58
ENSDART00000177537,0,7,0,0,0,0
ENSDART00000177534,0,22,16,18,16,27
ENSDART00000148689,0,0,0,0,0,0
ENSDART00000165464,0,225,194,0,227,3
MSTRG.17277.1,0,45,91,53,61,89
ENSDART00000165461,0,2,2,6,1,2
MSTRG.35755.1,0,0,0,0,0,7
ENSDART00000170089,0,0,0,21,0,1
ENSDART00000170088,0,0,0,0,0,0
MSTRG.903.1,0,0,27,0,0,0
ENSDART00000170083,12,33,0,85,49,351
ENSDART00000170082,0,0,0,0,0,0
ENSDART00000170081,0,1,0,0,0,0
ENSDART00000170080,0,0,108,160,98,130
ENSDART00000170087,0,0,0,0,0,0
ENSDART00000170086,0,0,0,0,0,0
ENSDART00000170085,0,1,0,0,0,0
ENSDART00000170084,131,851,1598,2275,1914,2526
MSTRG.33116.1,0,0,0,9,0,0
ENSDART00000075421,0,13,6,71,0,49
ENSDART00000075420,0,24,78,9,25,12
ENSDART00000019461,5,0,0,0,12,18
ENSDART00000098271,0,0,0,0,0,0
MSTRG.42160.1,0,2,1,14,0,2
MSTRG.15116.1,0,0,0,14,0,0
ENSDART00000171978,0,0,0,0,0,0
MSTRG.38812.3,0,0,62,2,10,9
MSTRG.15186.3,0,0,0,0,167,195
ENSDART00000171974,31,5,6,0,17,9
ENSDART00000171975,0,6,34,19,0,16
ENSDART00000171976,0,0,0,0,0,0
ENSDART00000171977,29,162,175,168,91,174
ENSDART00000171970,0,33,94,225,0,53
ENSDART00000171971,0,3,54,6,4,23
ENSDART00000171972,0,0,0,0,0,0
ENSDART00000171973,0,0,0,0,0,0
ENSDART00000137253,0,3,1,2,4,5
ENSDART00000137252,0,8,2,8,1,15
ENSDART00000137251,1,12,11,13,22,14
ENSDART00000137250,0,0,0,0,0,0
ENSDART00000137257,0,2,0,0,10,2
ENSDART00000077866,0,0,3,0,0,11
ENSDART00000137255,0,0,0,0,2,0
ENSDART00000137254,0,1,0,2,0,1
ENSDART00000077868,34,384,196,576,840,649
MSTRG.4270.1,8,790,848,608,296,474
MSTRG.23506.2,8,91,169,264,28,112
MSTRG.40806.1,0,8,0,0,2,0
MSTRG.31544.8,0,9,19,52,0,12
MSTRG.31544.5,0,18,384,550,297,275
MSTRG.12713.1,0,3,0,0,28,7
MSTRG.34356.1,0,0,2,11,0,3
MSTRG.30023.1,0,8,0,0,9,3
ENSDART00000023320,0,107,88,23,61,33
ENSDART00000023323,0,0,0,0,0,0
ENSDART00000051197,0,84,0,0,0,140
MSTRG.37563.2,0,1430,2482,4907,1393,4
ENSDART00000156476,0,0,0,0,0,2
ENSDART00000156474,0,0,0,3,0,0
ENSDART00000156472,0,0,0,0,0,0
ENSDART00000156473,0,0,7,0,0,0
ENSDART00000156470,0,16,0,0,1,1
ENSDART00000156471,0,0,0,0,0,0
MSTRG.8652.1,0,12,19,29,24,45
MSTRG.3643.1,0,0,22,0,0,0
ENSDART00000156479,7,82,90,77,85,144
ENSDART00000033093,0,0,0,0,0,14
ENSDART00000033090,0,37,28,28,0,53
MSTRG.44830.1,0,9,0,20,4,9
ENSDART00000166170,0,44,44,56,37,47
MSTRG.43411.1,0,3,21,28,7,7
MSTRG.23685.1,0,12,2,0,41,16
MSTRG.33652.1,0,0,11,0,0,0
ENSDART00000149379,2,1,1,15,13,6
MSTRG.43197.2,0,2,0,0,107,88
MSTRG.43197.4,0,8,16,4,343,137
MSTRG.43197.5,0,0,268,0,0,657
MSTRG.43197.6,0,3,0,48,1,31
MSTRG.43672.1,0,5,18,0,0,7
ENSDART00000099439,0,0,0,0,69,0
ENSDART00000032324,0,19,59,91,32,85
ENSDART00000032322,0,0,0,0,0,0
MSTRG.26080.1,0,8,0,0,0,0
ENSDART00000099434,0,0,2526,0,0,0
ENSDART00000099437,0,0,0,0,0,0
ENSDART00000003847,0,19,0,0,15,0
ENSDART00000003845,0,8,18,56,106,14
MSTRG.40305.1,0,0,11,16,0,23
MSTRG.34975.2,0,108,0,239,347,338
MSTRG.26513.1,0,3,0,2,20,7
MSTRG.8426.1,0,0,14,0,0,0
MSTRG.31593.1,0,4,32,2,0,2
MSTRG.38125.1,0,0,13,1,0,2
MSTRG.5837.1,20,10,8,1,31,8
ENSDART00000109157,0,117,105,191,112,169
ENSDART00000091625,0,6,14,9,0,17
MSTRG.2385.1,0,0,6,0,8,11
ENSDART00000091620,0,0,0,0,0,0
ENSDART00000109151,0,209,196,280,309,175
ENSDART00000154833,0,0,0,0,0,2
MSTRG.37826.2,0,0,119,0,0,0
ENSDART00000154835,12,62,201,158,118,200
MSTRG.10583.1,0,20,35,12,21,9
ENSDART00000154837,0,9,0,0,0,0
ENSDART00000033630,0,0,0,0,0,33
ENSDART00000020671,0,32,29,58,59,70
MSTRG.35721.1,0,0,14,0,0,2
ENSDART00000035676,92,185,401,672,355,514
ENSDART00000035670,32,280,316,519,419,428
MSTRG.23182.2,0,8,0,0,0,2
MSTRG.19962.1,0,3,7,9,7,2
ENSDART00000029797,20,285,435,437,258,432
ENSDART00000175564,0,0,0,6,0,0
MSTRG.4157.1,0,92,46,146,72,106
ENSDART00000078916,24,218,232,297,216,316
MSTRG.45371.1,0,33,28,78,78,51
MSTRG.42703.1,4,8,16,2,13,17
ENSDART00000129467,15,125,442,406,251,416
MSTRG.19151.1,0,0,0,16,0,0
MSTRG.23605.1,0,10,9,8,0,6
ENSDART00000129460,0,0,0,0,0,0
MSTRG.25540.1,1,5,3,8,8,9
MSTRG.880.1,0,0,7,19,14,2
ENSDART00000104717,234,2306,2138,2750,2894,3919
MSTRG.36563.1,0,0,0,15,6,3
ENSDART00000086051,0,0,0,1,0,0
MSTRG.28536.1,0,11,32,0,0,0
ENSDART00000166145,0,4,0,0,2,0
ENSDART00000166144,0,0,23,0,0,0
ENSDART00000135279,1,7,3,3,3,2
ENSDART00000166146,0,148,246,342,232,326
ENSDART00000166141,6,144,30,0,115,274
ENSDART00000166140,0,1,0,0,6,4
ENSDART00000166143,0,0,0,0,0,0
ENSDART00000166142,0,3,16,9,4,4
ENSDART00000135273,0,4,0,0,0,0
ENSDART00000135271,13,0,126,187,120,145
ENSDART00000166149,0,0,0,0,0,0
ENSDART00000135276,0,24,0,16,0,5
ENSDART00000135275,0,0,0,0,0,0
ENSDART00000135274,0,2,0,0,1,0
MSTRG.44179.1,0,0,0,20,54,17
MSTRG.38279.1,9,180,345,383,216,360
MSTRG.44085.1,0,34,154,46,66,98
MSTRG.39733.2,64,0,1351,269,0,827
MSTRG.44100.1,0,0,8,0,0,0
ENSDART00000128730,0,2,2,0,1,1
ENSDART00000128731,31,253,554,618,480,616
ENSDART00000128732,0,0,0,0,0,14
MSTRG.44104.1,8,29,94,65,116,74
ENSDART00000145924,0,0,0,0,0,6
ENSDART00000145925,0,0,0,1,0,0
ENSDART00000145926,0,0,0,0,0,0
ENSDART00000145927,2,10,24,116,0,37
ENSDART00000145920,4,77,92,14,26,53
ENSDART00000145923,0,1,1,3,4,3
ENSDART00000145928,0,0,1,0,0,1
ENSDART00000145929,0,31,0,3,0,1
ENSDART00000119332,0,0,0,0,0,0
ENSDART00000043210,0,6,0,68,0,28
ENSDART00000119336,0,0,0,0,0,0
ENSDART00000119337,0,0,0,0,3,3
MSTRG.8063.4,3,21,67,54,97,88
MSTRG.8063.5,19,98,202,29,210,387
MSTRG.3892.1,29,42,137,25,77,107
ENSDART00000031005,0,0,10,41,0,95
MSTRG.42578.1,0,2,3,0,39,2
MSTRG.45184.1,0,0,0,3,9,0
MSTRG.32956.1,0,3,11,5,1,4
ENSDART00000103971,0,7,19,3,7,18
ENSDART00000103973,0,0,0,0,0,0
ENSDART00000103975,0,0,0,0,0,0
ENSDART00000016815,0,0,47,0,0,106
ENSDART00000016814,0,0,0,79,16,40
ENSDART00000179565,0,8,3,19,36,20
MSTRG.30972.1,25,361,225,480,74,565
MSTRG.30972.3,0,0,306,0,0,0
MSTRG.30972.2,0,0,0,36,0,0
MSTRG.26028.1,73,191,289,210,163,274
ENSDART00000147568,0,0,0,0,0,0
ENSDART00000147569,0,3,19,6,15,13
ENSDART00000147566,0,0,0,0,0,0
ENSDART00000147567,0,0,0,0,0,3
ENSDART00000147564,50,201,432,176,255,309
ENSDART00000065006,0,0,0,0,0,0
ENSDART00000147563,0,10,0,0,0,7
ENSDART00000147560,0,0,0,0,0,2
ENSDART00000147561,7,33,26,1,17,24
ENSDART00000136161,2,109,249,82,57,194
ENSDART00000060184,0,133,163,355,205,457
MSTRG.18005.1,68,11,23,0,16,19
ENSDART00000060186,0,0,0,0,0,0
MSTRG.18005.3,0,0,616,0,593,201
MSTRG.18005.4,0,159,944,146,0,0
MSTRG.18005.5,0,842,569,2566,925,2322
MSTRG.18005.6,150,127,0,0,5,13
MSTRG.8038.1,0,3,11,22,0,4
MSTRG.12295.1,0,0,12,0,0,0
MSTRG.17838.2,0,21,1,33,40,21
ENSDART00000169265,13,0,0,3,0,0
ENSDART00000169264,0,0,0,0,0,0
ENSDART00000169267,0,1,0,2,0,0
ENSDART00000169266,0,0,1,0,4,4
ENSDART00000169261,29,24,44,40,34,49
ENSDART00000169260,0,0,10,21,2,9
ENSDART00000169263,0,0,0,0,0,0
ENSDART00000169262,0,34,114,0,0,38
ENSDART00000169269,0,0,0,0,0,1
ENSDART00000169268,0,0,2,0,0,3
MSTRG.19677.1,0,0,0,0,22,0
MSTRG.34409.2,0,0,0,0,0,32
ENSDART00000041169,0,0,0,0,0,2
ENSDART00000061274,0,0,110,4,71,96
MSTRG.2192.3,37,2,0,0,51,131
MSTRG.22671.1,0,4,28,0,0,3
MSTRG.10466.1,0,8,0,0,0,0
ENSDART00000064973,0,0,0,0,0,0
ENSDART00000064975,0,96,62,153,152,47
ENSDART00000064974,86,581,677,1110,1046,1186
ENSDART00000064977,0,0,0,0,0,7
MSTRG.5942.3,0,0,0,7,12,1
MSTRG.5942.2,0,17,0,104,40,0
MSTRG.36959.1,3,54,74,37,107,100
MSTRG.13402.2,11,91,217,143,165,232
MSTRG.5942.5,0,0,0,140,0,0
ENSDART00000106026,0,12,14,38,78,34
ENSDART00000138630,0,0,0,1,0,8
ENSDART00000123924,0,0,0,0,0,0
ENSDART00000123925,0,2,2,0,9,4
ENSDART00000164739,0,0,0,0,0,0
ENSDART00000058736,6,121,224,100,124,151
MSTRG.44450.1,0,3,3,0,16,2
ENSDART00000138632,2,1,5,1,4,1
ENSDART00000170771,0,1,1,1,1,1
ENSDART00000138633,4,58,50,43,65,54
ENSDART00000133928,6,0,5,0,1,2
ENSDART00000079832,1575,3947,17991,4458,2545,4497
MSTRG.41576.1,0,2,0,1,16,1
MSTRG.28019.1,34,54,92,108,53,70
MSTRG.292.1,21,78,94,65,99,124
MSTRG.22392.1,22,40,72,78,29,79
ENSDART00000015547,0,0,0,0,0,7
MSTRG.30344.1,15,93,511,388,193,303
MSTRG.9215.1,2,6,17,14,8,20
ENSDART00000166967,0,0,0,0,0,0
ENSDART00000166966,0,3,3,0,6,8
ENSDART00000166965,0,71,111,42,76,99
ENSDART00000166964,0,7,23,11,21,30
ENSDART00000166963,0,0,0,0,0,0
ENSDART00000036348,0,0,3,0,12,22
ENSDART00000166961,1,2,3,31,4,10
ENSDART00000166960,0,0,0,0,0,0
ENSDART00000170779,0,1,5,0,0,2
MSTRG.44079.1,0,0,22,0,2,6
ENSDART00000166969,0,194,0,4,0,0
ENSDART00000166968,1,132,177,221,163,268
ENSDART00000066722,50,209,312,78,262,441
ENSDART00000169880,0,3,1,1,1,1
ENSDART00000169883,10,112,208,357,150,182
ENSDART00000066721,1,212,102,311,190,334
ENSDART00000169885,21,894,1597,1425,841,1261
MSTRG.9186.1,13,133,115,345,271,419
ENSDART00000169887,14,98,55,84,204,98
ENSDART00000169886,0,48,5,0,11,124
ENSDART00000169889,0,14,0,146,0,0
ENSDART00000169888,19,3,51,32,39,32
MSTRG.24350.1,63,453,677,1022,724,949
MSTRG.22791.1,0,12,0,0,0,2
MSTRG.26640.1,0,8,6,20,16,9
MSTRG.9809.1,5,19,182,61,91,149
ENSDART00000168138,0,89,180,215,171,240
ENSDART00000168139,0,349,1340,0,617,943
MSTRG.19871.1,0,0,0,2,8,0
ENSDART00000168132,0,0,0,0,6,0
ENSDART00000168133,64,1275,1611,2309,1961,2259
ENSDART00000168130,0,1,11,0,0,0
ENSDART00000168131,7,10,48,68,20,43
ENSDART00000168136,6,49,176,95,111,148
ENSDART00000168137,0,5,0,4,10,11
ENSDART00000168134,0,0,0,0,0,6
ENSDART00000168135,0,27,19,155,64,57
MSTRG.18532.1,0,9,8,3,19,8
ENSDART00000018676,90,795,710,1011,884,1122
MSTRG.35818.1,0,15,15,5,2,10
MSTRG.36695.1,2,50,41,112,27,71
MSTRG.41373.1,0,123,102,162,111,111
MSTRG.14.1,2,8,14,4,13,0
MSTRG.9384.1,0,7,0,29,3,12
ENSDART00000157397,0,0,0,0,0,0
ENSDART00000145483,0,2,1,1,6,3
MSTRG.30590.1,0,12,2,11,2,15
MSTRG.21039.3,0,0,302,300,236,258
MSTRG.21039.2,0,236,0,0,0,16
ENSDART00000136821,0,0,0,2,0,0
ENSDART00000074230,0,0,0,0,0,0
ENSDART00000153329,0,0,0,0,0,0
ENSDART00000153328,0,0,0,0,0,0
ENSDART00000101556,0,26,0,47,50,63
ENSDART00000153325,0,0,0,0,0,0
ENSDART00000153324,0,0,14,0,0,6
ENSDART00000153327,0,17,11,0,40,58
ENSDART00000153326,0,0,0,0,0,1
ENSDART00000153321,0,0,0,0,0,0
ENSDART00000153320,0,5,0,42,1,1
ENSDART00000153323,0,0,0,0,0,0
ENSDART00000153322,0,3,0,0,0,0
ENSDART00000136825,0,20,8,0,26,27
ENSDART00000111305,0,0,0,0,11,12
ENSDART00000111301,6,523,595,363,172,568
ENSDART00000111300,0,0,0,0,6,0
ENSDART00000111303,11,340,545,761,360,580
ENSDART00000111302,0,25,84,101,29,88
MSTRG.8724.1,0,28,0,45,40,19
ENSDART00000111309,0,0,0,0,0,0
MSTRG.13732.1,7,124,110,142,111,193
MSTRG.15889.1,0,0,0,0,11,2
MSTRG.35377.1,13,106,133,110,168,224
MSTRG.41808.2,0,112,0,115,1,2
ENSDART00000142008,0,23,0,0,44,87
ENSDART00000142009,0,0,0,0,0,2
ENSDART00000142006,0,0,13,0,0,0
MSTRG.14027.1,11,149,144,222,237,70
ENSDART00000142004,0,0,1,0,0,0
ENSDART00000142003,0,8,0,12,0,20
ENSDART00000142000,0,0,0,0,0,0
MSTRG.7408.5,0,168,1171,786,611,579
MSTRG.9295.1,0,0,27,0,0,0
MSTRG.5546.1,5,20,15,43,8,2
MSTRG.7039.9,0,0,43,0,0,0
MSTRG.7039.2,151,935,2185,719,460,1055
MSTRG.7039.3,0,125,335,305,0,167
ENSDART00000145480,0,0,0,0,6,61
ENSDART00000163878,0,0,0,0,0,0
ENSDART00000163876,0,4,6,8,0,10
ENSDART00000163877,32,223,682,128,100,216
ENSDART00000163874,0,0,0,25,138,66
ENSDART00000163875,0,0,0,0,0,0
ENSDART00000163872,0,0,3,6,0,6
ENSDART00000163873,0,0,0,0,0,0
ENSDART00000163870,0,4,27,3,11,3
ENSDART00000163871,0,0,0,0,0,0
ENSDART00000067093,0,0,0,0,0,0
MSTRG.42417.4,0,480,259,264,1043,177
MSTRG.42417.2,117,458,1034,1329,593,653
MSTRG.42417.3,0,9,98,51,92,202
ENSDART00000067095,0,0,0,0,0,0
ENSDART00000113192,0,0,0,3,0,0
ENSDART00000113193,0,0,223,136,8,8
ENSDART00000113196,24,205,215,231,105,211
ENSDART00000113197,0,0,0,0,0,3
ENSDART00000113194,0,4,0,1,1,90
ENSDART00000113199,281,1791,2247,3934,2719,3376
ENSDART00000017337,0,1,231,2,12,1
MSTRG.18814.1,0,0,0,31,0,13
ENSDART00000150672,0,0,0,0,0,0
ENSDART00000150673,0,0,0,0,11,0
MSTRG.15504.1,27,213,204,352,246,483
ENSDART00000150676,0,0,1,0,0,1
ENSDART00000150677,0,6,12,7,46,12
ENSDART00000150674,0,0,0,10,0,0
ENSDART00000150675,0,35,16,87,17,26
ENSDART00000150678,0,0,0,0,0,0
ENSDART00000150679,0,0,0,0,0,0
ENSDART00000127717,15,32,21,142,83,67
MSTRG.22945.1,0,2,0,0,14,5
ENSDART00000168748,0,11,0,0,3,6
ENSDART00000149594,0,0,3,0,0,3
MSTRG.21971.1,0,12,0,7,11,2
MSTRG.18719.1,0,11,20,19,28,14
MSTRG.41838.1,0,37,12,75,43,39
ENSDART00000048628,0,0,0,0,0,0
MSTRG.10030.1,0,11,18,0,3,22
MSTRG.21364.1,0,11,1,0,0,0
MSTRG.3208.1,0,13,127,37,21,49
ENSDART00000172054,0,7,0,0,0,1
ENSDART00000136748,0,0,0,0,0,3
MSTRG.23899.1,0,0,0,14,0,0
ENSDART00000115101,0,0,0,0,0,0
MSTRG.44921.1,0,5,10,0,4,0
ENSDART00000115105,0,0,0,0,0,0
ENSDART00000063642,27,137,252,212,207,274
ENSDART00000063643,0,0,0,0,144,0
ENSDART00000161432,0,0,0,0,0,0
ENSDART00000161433,0,1,1,1,2,1
ENSDART00000161435,0,0,0,0,0,1
ENSDART00000063644,0,7,8,0,0,13
MSTRG.19167.1,0,2,13,0,7,7
ENSDART00000161438,0,0,0,0,0,0
ENSDART00000161439,0,0,0,0,0,0
ENSDART00000063648,15,46,183,161,83,184
MSTRG.11416.1,0,0,11,0,0,0
MSTRG.42212.1,5040,24715,49391,65964,50065,136909
MSTRG.42212.2,3238,26865,57972,72243,56609,98593
ENSDART00000110885,0,0,0,0,0,0
ENSDART00000110884,3,0,24,3,0,670
ENSDART00000178414,0,0,0,0,0,0
ENSDART00000134819,8,123,210,359,347,350
ENSDART00000110883,11,207,341,275,4,356
ENSDART00000110882,163,1537,2093,2495,2120,2481
MSTRG.25808.1,0,0,15,0,19,12
ENSDART00000134815,0,0,0,0,0,0
ENSDART00000134816,88,81,170,154,196,647
ENSDART00000134817,0,0,0,0,0,0
ENSDART00000134810,2,9,13,10,5,11
ENSDART00000134811,0,80,129,127,146,161
ENSDART00000134812,0,10,5,9,1,1
ENSDART00000134813,0,0,10,5,7,4
ENSDART00000160741,0,60,0,0,76,72
ENSDART00000157391,0,1,1,0,0,1
ENSDART00000160743,0,81,242,101,117,103
ENSDART00000160742,11,432,965,479,787,1419
ENSDART00000160745,0,0,0,0,0,0
MSTRG.39927.1,13,141,212,79,103,86
ENSDART00000160747,0,28,51,114,78,68
ENSDART00000160746,0,0,0,0,0,0
MSTRG.16965.1,8,201,874,140,51,26
ENSDART00000160748,0,26,0,0,0,36
ENSDART00000011785,0,10,18,7,0,14
ENSDART00000011780,0,143,265,354,272,394
MSTRG.16824.1,3,140,105,200,207,188
MSTRG.18402.5,0,0,0,0,0,0
MSTRG.41083.3,6,44,25,0,2,59
MSTRG.41083.5,0,0,0,0,95,14
MSTRG.13363.5,9,17,41,27,15,27
ENSDART00000012877,0,0,0,0,0,0
ENSDART00000158193,0,0,27,11,11,6
ENSDART00000012873,19,37,149,116,124,144
ENSDART00000012872,0,0,0,0,0,0
ENSDART00000081445,18,57,92,151,81,118
ENSDART00000122679,0,0,0,0,0,0
ENSDART00000081447,21,87,190,111,98,134
ENSDART00000081440,0,0,0,0,0,0
ENSDART00000081442,0,336,1185,1586,331,412
ENSDART00000122672,0,0,0,0,0,0
ENSDART00000122671,0,0,0,0,0,0
ENSDART00000122670,0,102,236,229,204,434
ENSDART00000081448,0,8,0,16,0,393
ENSDART00000081449,6,135,128,220,116,152
ENSDART00000122675,0,77,136,0,169,320
ENSDART00000045185,0,0,0,64,41,0
ENSDART00000045186,0,4,7,2,90,119
MSTRG.28244.1,0,6,11,7,5,16
ENSDART00000045183,0,2,0,90,1,1
ENSDART00000045182,0,0,0,0,0,0
ENSDART00000172051,53,172,264,183,273,406
ENSDART00000146570,0,0,0,0,0,5
MSTRG.21091.1,8,162,176,230,213,311
MSTRG.28345.1,0,22,78,58,33,65
ENSDART00000136749,0,0,0,41,0,35
MSTRG.15999.2,0,12,0,0,0,1
ENSDART00000089278,48,177,320,384,228,254
ENSDART00000146574,0,0,0,0,0,0
MSTRG.16340.1,0,0,11,0,0,0
MSTRG.44752.1,0,46,126,33,59,77
MSTRG.25119.1,5,112,165,131,68,125
MSTRG.7099.1,0,0,22,0,0,0
MSTRG.28894.1,0,3,0,8,0,22
MSTRG.19206.1,0,10,0,0,2,0
MSTRG.28981.1,0,8,39,35,2,9
MSTRG.40432.1,0,0,0,831,389,119
MSTRG.12937.1,23,247,177,228,140,271
MSTRG.38782.4,0,0,0,30,0,1
ENSDART00000172935,0,0,0,0,0,0
ENSDART00000172934,0,7,7,10,5,8
ENSDART00000172937,0,0,0,0,0,0
ENSDART00000172936,0,0,0,0,0,0
ENSDART00000172931,0,0,0,0,0,3
ENSDART00000172930,0,0,0,0,0,0
ENSDART00000172933,0,0,0,0,0,0
ENSDART00000172932,0,8,1,1,6,1
MSTRG.25756.1,0,0,8,0,0,0
ENSDART00000172939,1,7,9,7,1,1
ENSDART00000172938,0,0,0,0,0,0
ENSDART00000086149,0,0,0,0,0,0
MSTRG.31850.1,2,26,58,42,20,65
ENSDART00000086143,0,50,92,170,43,87
ENSDART00000086146,0,0,0,0,0,0
